Country Code,Year,Expense (% of GDP),Exports of goods and services (% of GDP),External balance on goods and services (% of GDP),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net outflows (% of GDP)",GDP growth (annual %),"Services, value added (% of GDP)",Tax revenue (% of GDP),Trade (% of GDP),Merchandise trade (% of GDP),"Government expenditure on education, total (% of GDP)",Gross capital formation (% of GDP),Gross domestic savings (% of GDP),Forest rents (% of GDP),Current account balance (% of GDP),Current health expenditure (% of GDP),"Agriculture, forestry, and fishing, value added (% of GDP)",Access to electricity (% of population),Agricultural land (% of land area),"Agriculture, forestry, and fishing, value added (annual % growth)",Total greenhouse gas emissions (% change from 1990)
THA,2019,17.9508303,59.76925307,9.144340883,0.8861457013,1.866281761,2.354693911,58.6021621,14.66691902,110.3941653,88.77378611,48.83682654,23.95004803,33.80437809,0.2918102041,7.028908625,44.04199334,7.984295466,56.73473794,29.59900715,-0.1641909136,5.184876157
PRT,1975,23.71838777,15.98288485,-9.567297168,0.5962044065,0.04183243239,-4.347630545,32.23142159,12.31415017,41.53306686,29.86415709,3.062459946,19.45083143,10.57965316,0.4552484259,-3.900750553,60.2674581,5.334663952,59.30478871,43.23497268,15.60310886,63.86899668
PRT,1976,25.93066929,13.65929259,-10.3958951,0.3098392912,0.0252302522,6.900230414,34.22164514,13.84378894,37.71448028,29.6613877,3.078730106,24.77800633,13.80739165,0.4225291834,-6.303409419,72.15997656,43.23660416,14.6097258,43.28961749,5.757868669,75.8348513
PRT,1977,18.81823473,14.43469699,-11.65867907,0.2701308099,0.01234150911,5.602597313,52.02522111,14.11276532,40.52807305,31.31599478,73.55540226,30.12073627,16.50718761,0.3768851157,-4.461773367,4.79363623,62.35757722,40.30122745,43.3442623,85.23660387,71.80725688
PRT,1978,26.15826446,15.76151042,-9.607389358,0.2809718233,0.02587796201,2.815966153,22.96559678,13.45697383,41.13041021,32.57461564,2.900480032,31.61934045,20.46870099,0.5162643539,-1.970197765,85.30627493,37.90563743,34.79107227,43.3989071,9.486863143,63.00057695
PRT,1979,25.97662559,21.19668693,-8.339911773,0.2941238072,-0.0302476344,5.638937823,50.41401477,13.76768835,50.73328563,37.61059168,2.699300051,30.59665626,21.00515273,0.5578524567,-0.2030015645,28.91025266,10.23140628,37.04009586,43.45355191,85.15550953,12.27591612
PRT,1980,27.36803861,21.45525933,-11.32473146,0.4771043839,0.04159383748,4.589339924,17.5519801,15.18085124,54.23525013,42.40266166,3.067430019,34.02254932,20.2946315,0.4881392332,-3.234533038,19.34388531,75.41210605,30.02177345,43.4863388,59.24816308,26.67582318
PRT,1981,29.58128,20.33065214,-14.9148357,0.5456580522,0.05144674485,1.618104215,41.48216923,16.09136272,55.57613998,43.61847338,3.185750008,35.84753384,17.65142878,0.3494416657,-14.65337469,6.6412239,68.68805063,98.43937423,43.51912568,17.9346671,94.72688626
PRT,1982,29.07991424,20.68364779,-14.39490887,0.4718101693,0.02782321786,2.135375078,50.66616864,16.59471789,55.76220445,44.99512032,3.329099894,35.37789882,17.91111329,0.3744437656,-10.67310107,60.89503307,74.80911078,59.55223997,43.55191257,31.66809031,19.28968837
PRT,1983,30.80408502,24.5513957,-9.824847231,0.5390593963,0.06694913069,-0.1731135483,62.93409123,18.33797402,58.92763863,47.13349713,3.23281002,29.32033609,17.79910768,0.4200568968,-5.992441217,24.46774527,18.30605255,32.05074254,43.58469945,36.50622177,37.53688987
PRT,1984,29.51208632,29.17955371,-6.052988241,0.7860327254,0.03518593105,-1.879979089,70.24215469,18.01063441,64.41209567,52.18897673,3.142539978,23.05838425,16.66416949,0.3855469469,-2.471222779,74.57730964,86.09279274,84.42696063,43.61748634,21.7671895,97.91056216
PRT,1985,33.5760831,29.24231284,-3.031772704,1.010613837,0.07994746859,2.807438851,17.81513627,17.61591829,61.51639838,49.18533177,3.262490034,21.40328846,18.9329995,0.4410539465,1.401331823,99.60083393,54.77591537,36.0976838,43.65027322,27.02551602,85.32711707
PRT,1986,33.6617596,25.99488583,-2.030294603,0.6146487953,-0.0006591219789,4.14095568,43.37306762,17.55125423,54.02006627,43.59428845,3.049249887,23.17210649,21.87078203,0.3861532206,3.008158295,97.26840666,64.14564718,84.33447679,43.68306011,65.97909896,34.39273299
PRT,1987,30.13159489,27.33856453,-4.898724212,0.966875349,-0.02114374338,6.381394135,56.2487061,15.57442685,59.57585328,48.33039834,3.157979965,27.37850175,22.80880032,0.3122160169,0.903181067,99.10589992,23.1160164,7.274134608,43.72677596,40.80791558,4.489856943
PRT,1988,29.79354259,27.6366708,-7.926040391,1.635542856,0.1415500499,7.489108289,28.90158372,16.98673207,63.19938199,51.20924205,3.387530088,30.47077802,22.45220062,0.2864924355,-1.89146081,47.57543848,23.66641705,86.02744483,43.7704918,48.46394353,3.778884089
PRT,1989,31.15377552,29.4651906,-5.938515169,2.866436866,0.1391006997,6.44063924,68.10019045,17.73912161,64.86889638,52.59753691,3.475239992,28.29347602,22.50711485,0.3049603757,0.2524137208,34.70047005,23.12524305,66.075899,43.7704918,67.93657394,72.94084812
PRT,1990,32.32229974,29.16917753,-6.717237569,3.315790146,0.2071159533,3.950522763,83.64821227,17.66850202,65.05559263,52.95128442,3.56972003,27.72113145,21.06347394,0.2445613393,-0.2304557057,65.77766897,90.84769915,100,43.31147541,31.8826211,4.247642752
PRT,1991,34.73090273,26.54755888,-7.271482463,2.743870191,0.5193018067,4.368206463,39.28391197,18.29113824,60.36660022,47.50788979,4.07133007,25.73868047,18.37866525,0.1779284064,-0.8027869371,85.83412725,48.70873213,100,42.84153005,50.2989013,3.611505891
PRT,1992,35.87915446,24.45867065,-7.389936297,1.741232472,0.6389238955,1.089476408,62.89941692,20.02626303,56.3072776,44.54881051,4.337470055,24.94600222,17.38783851,0.1490277899,-0.1712368492,14.42551522,53.97602313,100,42.38251366,47.69420058,10.4289344
PRT,1993,37.24130701,23.60014829,-6.974936083,1.61444538,0.1550507431,-2.043276532,83.51967957,18.58661807,54.17523266,41.72203296,4.840950012,22.14545343,15.00110842,0.1912628054,0.2451352659,28.73482178,41.20987424,100,43.26775956,99.94384732,8.772134058
PRT,1994,34.97051939,25.13356593,-6.910228157,1.273680692,0.2877429219,0.9648379253,96.19553815,19.35373811,57.17736002,45.19070519,4.671299934,22.95076839,15.92880102,0.1669448676,-2.202615444,70.92562999,30.33468617,100,43.19125683,32.33586013,10.74901379
PRT,1995,36.77798125,26.76973187,-6.375008414,0.579546715,0.5826410521,4.28278046,58.50576799,19.69493002,59.91447216,46.894733,4.61330986,24.19337764,17.81836922,0.1463227595,-0.1115820557,96.57341228,4.800441728,100,42.8852459,61.05914073,18.85241169
PRT,1996,36.79714844,26.54846488,-7.112875288,1.281453735,0.775772308,3.504247069,57.80811476,20.51675843,60.20980505,48.78084992,5.065110207,24.40835152,17.29547624,0.143048752,-4.000513811,61.86677762,4.590746117,100,40.76502732,5.154946444,16.15383737
PRT,1997,35.83912337,27.15414475,-7.996662007,2.316472092,2.075362022,4.400867754,58.44852623,20.26430124,62.3049515,50.42877053,43.12306069,26.52434415,18.52768214,0.1196373868,-5.667284059,19.92455084,3.831063444,100,39.14754098,-8.223541579,21.50997681
PRT,1998,37.24795388,27.33162723,-9.167644402,4.898352702,5.733140864,4.807962976,58.55016921,20.41265905,63.83089886,51.01240276,26.05136593,28.31676211,19.14911771,0.1058984233,-6.760392754,20.15948496,3.541716439,100,40.68306011,-3.930624064,42.76276204
PRT,1999,37.09034044,26.48197472,-10.35038037,0.5812738315,2.077397148,3.90657744,58.98506149,20.93425596,63.31432982,50.62885093,5.046860218,29.02782076,18.67744039,0.1054156866,-8.856673194,60.82776796,3.289172486,100,42.21857923,6.005732781,45.50382734
PRT,2000,37.25282775,28.20462059,-11.0437568,6.163923495,7.421596888,3.816178063,60.05251201,20.87840352,67.45299799,54.36109699,5.163849831,28.7766388,17.732882,0.1493819824,-10.85026993,8.37818336,3.109748284,100,43.23912568,-5.059229937,52.15264164
PRT,2001,38.08935708,27.43732611,-10.21730295,5.031968341,5.628360097,1.943672296,60.61266842,20.51404173,65.09195518,52.34451135,5.33713007,28.15749178,17.94018883,0.1148296612,-10.44344779,8.40724277,2.960749574,100,42.11825137,-2.633124864,46.66513554
PRT,2002,38.54255765,27.07336223,-8.161534952,0.438216202,-1.028450991,0.7709240243,61.27067838,20.82750272,62.30825942,49.24412987,5.258719921,25.9043295,17.74279455,0.1143126649,-8.357205757,8.56267643,2.722890862,100,42.37945355,4.045346041,51.68045836
PRT,2003,39.82080986,27.3671919,-6.404563693,6.280810728,5.474178076,-0.9305211926,62.1676721,19.88117057,61.13894749,47.89274174,5.281529903,23.11470536,16.71014167,0.1121472233,-6.68164454,8.90702629,2.651180796,100,41.67956284,-2.159865471,54.39559248
PRT,2004,40.4098446,27.66705156,-7.870490557,1.314660415,4.330530465,1.788735682,62.61325276,19.9795278,63.20459367,47.99917422,5.046380043,23.82432384,15.95383328,0.08784778031,-7.998074869,9.3029995,2.60214118,100,42.29081967,5.92815222,45.86068303
PRT,2005,41.39998331,27.08416755,-8.776169469,1.708049172,1.387458209,0.7818482159,63.02614051,20.58192839,62.94450456,52.06350937,5.073949814,23.35861393,14.58244446,0.08593647115,-9.603791292,9.43935204,2.303493354,100,41.80485405,-5.371991117,74.47909678
PRT,2006,40.114541,30.35740444,-7.832244236,6.421705785,4.244033785,1.625034176,62.94691193,21.12516235,68.54705312,55.34234443,4.907670021,22.92567333,15.09342909,0.09923338857,-10.23878515,9.1355257,2.253137515,100,41.08079152,2.724539142,39.68896724
PRT,2007,39.26316598,31.19418457,-7.557748439,2.504110208,4.396111933,2.506579646,63.560945,21.34729712,69.94611758,56.04336139,4.921470165,23.09988624,15.5421378,0.1114562012,-9.670201832,9.06500053,1.99815594,100,40.023177,-4.375291412,36.3612412
PRT,2008,40.30294594,31.26107908,-9.553584765,2.980457807,2.126476727,0.3192479251,64.83911883,21.04682674,72.07574292,57.76863571,4.696090221,23.57949316,14.0259084,0.1115522006,-11.90440757,9.34049129,1.963771852,100,40.73313655,3.703838392,27.83336971
PRT,2009,43.6779217,27.29374272,-6.905208091,2.292077035,1.491752283,-3.12207942,66.86489191,19.0577021,61.49269353,47.54748564,5.563149929,20.84250748,13.93729939,0.1057947917,-10.3081859,9.88073826,1.950626212,100,40.34916476,-3.332172851,29.65165877
PRT,2010,43.95590033,30.06930892,-7.644677606,3.769497772,-1.403000056,1.737625476,66.06455897,19.64280941,67.78329546,53.45321779,5.412489891,21.12600102,13.48132341,0.1022763256,-10.25998476,9.83691692,1.937081961,100,39.89704116,0.6160195854,23.10654521
PRT,2011,44.27092625,34.4548616,-4.1898208,4.011923267,6.438930475,-1.696164781,66.34604395,21.13333912,73.099544,58.21675433,5.123330116,18.59774282,14.40792202,0.1187857259,-6.012859315,9.53497028,1.834016028,100,39.84452451,0.9270970007,23.61561773
PRT,2012,44.19802045,37.77801482,-0.4948092246,9.894890439,2.10291396,-4.057293608,66.43639025,20.7701624,76.05083887,60.35934467,4.949409962,15.70194757,15.20713834,0.1320548441,-1.64714402,9.35394287,1.924107699,100,40.00884376,-0.4742795643,24.55389348
PRT,2013,45.37380226,39.60650497,1.098575326,6.955539735,3.132935818,-0.9226446745,66.90122061,22.66209209,78.11443462,61.20170726,5.270969868,14.63211918,15.73069451,0.1182675624,1.643720597,9.07765675,2.095482699,100,40.40272823,3.086768931,15.4072285
PRT,2014,47.435428,40.215968,0.149628129,5.246519844,1.492392635,0.7921903019,66.32175675,22.64739907,80.28230788,61.94397732,5.124000072,15.31661812,15.46624625,0.1378750979,0.1484587379,9.02365017,2.076111165,100,39.99624477,-0.02086289374,55.46685716
PRT,2015,43.75637012,40.61511545,0.7393365112,0.6371930252,-0.5602014141,1.792046046,65.52902506,22.78871911,80.49089438,61.19041546,4.885540009,15.85532198,16.59465849,0.1342929179,0.2361312349,8.97663212,2.099443926,100,39.72224405,5.115679494,50.57659353
PRT,2016,41.12992961,40.21082364,1.147417646,3.565345918,1.54558818,2.019485396,65.47066638,22.33199325,79.27422963,59.78398262,38.82504051,15.83252449,16.97994214,0.142984925,1.169779198,9.41901684,2.065810984,100,39.50664588,-1.187841855,74.68273638
PRT,2017,41.41690714,42.7242664,1.009392275,4.817460782,1.029475928,3.506344739,65.36235193,22.37058798,84.43914052,63.64941847,5.015610218,17.22672499,18.23611727,0.1264371145,1.378390799,9.33004951,2.095868576,100,39.16574314,2.027058925,86.76467132
PRT,2018,39.10418576,43.44571903,0.4626771221,3.225446194,0.5981491702,2.849325949,65.15521883,22.65334671,86.42876093,64.96594251,96.75495443,18.29047164,18.75314876,0.1389182068,0.3783119817,9.40783501,2.036529883,100,39.01497288,-1.059617239,92.59541711
PRT,2019,38.69032345,43.50548031,0.2286331956,3.463772369,-0.1791220507,2.235976555,65.55680104,22.31504565,86.78232742,65.72646695,51.77118781,18.99870562,19.22733881,0.113276759,-0.09883142311,46.42374548,2.055284332,14.31474013,16.38617865,3.410880562,27.22302575
PHL,1975,57.86241257,21.01806392,-6.091709125,0.7654104678,58.09057807,5.564773624,34.66049097,44.98027086,48.12783696,40.62046781,48.38027409,30.85317277,26.77628532,2.3989578,11.0283828,16.96785822,30.33997221,41.55168686,30.82805111,1.65510362,38.59496009
PHL,1976,64.69988227,19.326945,-5.921657718,0.8977887525,41.30177774,8.806630567,34.58034289,56.87191317,44.57554771,37.99956694,71.65147756,32.85800756,28.55570666,1.987609993,65.36691945,88.81686518,29.26869532,36.71099347,32.4445786,10.0223035,52.61282729
PHL,1977,71.5322074,21.0586383,-3.067012258,1.068805302,0.005089549058,5.602055577,34.44596462,13.50328591,45.18428887,37.64739438,45.86451034,30.62749655,27.22497611,2.079484808,-3.83751999,81.6946967,28.71826251,50.49605346,33.83975584,4.373033636,9.569062971
PHL,1978,10.87635418,20.66738815,-4.269681732,0.4448133023,0,5.172103287,34.90544039,82.7259735,45.60445802,37.63296701,97.61258252,30.77985519,27.17445246,1.58355892,-4.81807676,5.307995087,28.21541534,52.69484619,34.00744542,3.719011478,41.45150451
PHL,1979,60.47827893,21.56086742,-5.075899458,0.0254525382,0,5.639675746,35.08477082,31.27093174,48.1976343,40.65133958,43.99161951,30.83045835,26.85707245,1.885746261,-5.43957102,20.57394162,27.44406111,53.03894156,34.85930845,3.16769537,55.11185015
PHL,1980,98.60630232,23.57260953,-4.898481635,-0.3266509401,0.2650186873,5.148911294,36.09655834,29.5375871,52.04370069,43.2411886,1.717730045,29.0864783,26.59539116,1.828738339,-5.867390471,34.08102374,25.11559022,67.96303232,35.63403428,4.038247915,52.54255268
PHL,1981,27.87310725,23.83379025,-3.33776048,0.4825169392,0.131850559,3.423269177,35.93623489,37.35084041,51.00534098,39.64774361,65.86694369,27.46274805,26.77204222,0.9384628454,-5.781787277,26.85940313,24.89097857,62.07321214,35.78495489,3.617711697,85.27583344
PHL,1982,4.20844745,20.33438742,-5.801492542,0.04308004679,0.1642426784,3.619327606,37.82367574,43.08403638,46.47026739,35.65143122,2.074929953,27.8752873,25.26791035,1.028620609,-8.616009358,83.66483247,23.34816207,46.73025644,36.01972029,0.7826022571,92.09685074
PHL,1983,46.37247932,21.33972044,-6.741411684,0.3161490692,0.08129547493,1.874616468,38.40147178,68.87607839,49.42085256,38.73879927,1.686069965,29.59490838,27.37802681,1.105899438,-8.343324482,92.87081119,22.3652517,55.50433732,36.15387195,-3.378084884,12.50709375
PHL,1984,28.21070948,24.02413052,-1.049037048,0.02865467005,0.04775778341,-7.323682584,37.33938884,51.51621571,49.09729809,37.27017417,88.98736154,20.34754357,23.89867316,0.7595395475,-4.119904782,37.58928238,24.75285091,65.06194445,36.28802361,-0.9260924312,87.94933838
PHL,1985,82.14212139,24.01557661,2.12211239,0.03904428004,0.1887140202,-7.306608836,40.35458302,64.8636028,45.90904084,32.75164357,60.71206837,14.34681569,18.80297194,0.7361724392,-0.1171328401,75.41218386,24.57740482,46.44198208,36.58986484,-1.879969573,78.16421615
PHL,1986,59.45191203,26.32820211,3.953771389,0.4251994048,0.03682829491,3.416782806,41.47764692,75.77829694,48.70263284,33.70458589,1.726209998,15.23714581,19.0391649,1.010895431,3.187321523,87.5987538,23.9464794,63.42877041,36.82463024,3.67901306,97.18561025
PHL,1987,23.8953341,26.64214868,0.420789614,0.9248120727,0.1596581103,4.31163482,41.55799076,29.29160888,52.86350774,38.75173454,99.7470486,17.49887223,20.95907224,1.111529918,-1.337513226,52.6095346,24.00932094,20.20362753,36.9587819,3.217704574,73.95263322
PHL,1988,8.946174551,28.39278162,1.453736446,2.470606095,0.04223258282,6.752544481,41.88157391,96.91539162,55.33182679,41.58061732,70.29937979,18.66821325,21.05077442,0.8923458882,-1.029419206,96.69920624,22.96285452,68.28147567,37.09293356,3.243049187,55.02763703
PHL,1989,39.21679297,28.11201974,-2.156478404,1.322366572,0.02113907487,6.205311117,42.40894101,39.0951537,58.38051789,44.48131109,98.41929576,21.6004426,20.31262832,0.7836759063,-3.419832556,82.33504489,22.69278314,35.19841868,37.22708522,3.008525882,23.39889974
PHL,1990,16.76390618,27.51622902,-5.76781154,1.196075237,0.04964840606,3.036966294,43.62401217,14.08232357,60.80026958,47.66472656,20.3933953,24.15113851,18.68975908,0.6632858303,-6.081929742,87.70134354,21.90381504,20.64360874,37.36123688,0.4813583027,94.37375768
PHL,1991,15.99328852,29.59725515,-2.990438386,1.197774571,0.05944837025,-0.5783346511,45.00272834,14.60523986,62.18494869,47.69740906,14.07199151,20.21833141,16.64584687,0.6093391094,-2.276652401,78.71973825,20.98282788,7.161527944,37.41825133,1.370587429,-0.1205121421
PHL,1992,16.20380612,29.12976792,-4.898417309,0.4303807677,0.1906511295,0.3376030306,45.34200875,15.44179721,63.15795315,47.65900712,56.44451038,21.33839514,14.93282942,0.5842141482,-1.887634946,93.01426152,21.820875,52.55014602,37.27739209,0.3891074488,5.959839152
PHL,1993,15.90843273,31.35961239,-8.447245325,2.277071234,0.6879035876,2.116307179,45.71248941,15.61049254,71.1664701,54.84283762,29.97037089,23.98137077,13.75909911,0.5076827197,-5.547372246,47.87268945,21.60429229,65.4,37.10970252,2.128739203,10.32367183
PHL,1994,6.656606199,33.82569412,-6.308168314,2.482661158,0.4712530923,4.387623341,45.4664452,16.02574705,73.95955656,56.09004106,18.60011131,24.06280937,14.85033067,0.5122193498,-4.603300073,18.44810095,22.00365992,68.11633301,36.94201295,2.596182054,21.6872279
PHL,1995,4.420395767,36.35728306,-7.823968192,1.994064024,0.5383163366,4.678692219,46.31058196,16.29197183,80.53853431,61.84971383,3.042259932,22.4505247,14.53353208,0.603690103,-2.671344227,46.96365336,21.6268414,69.22126007,36.94201295,0.8506914094,30.37505429
PHL,1996,35.91437016,40.50665724,-8.786641509,1.83106101,0.21967904,5.845873473,47.2962657,16.93863776,89.79995598,65.82404818,3.362869978,24.01582561,14.59882077,0.5490860193,-4.771380469,67.387256,20.61782145,70.32859039,37.24385418,3.8201194,39.3763067
PHL,1997,78.7994734,48.956482,-10.3373534,1.484013569,0.1651602662,5.185362276,48.99464014,16.98428717,108.2503174,77.12012903,3.517159939,24.77575911,14.20834427,0.4500346023,-5.283914106,4.883847341,18.87233218,71.43890381,38.01522621,3.094438023,46.0596577
PHL,1998,17.44973926,44.7642271,-9.133785127,3.167281689,0.2215850766,-0.5767181471,50.84996306,14.10831608,98.66223933,84.35466885,3.81449008,23.38636185,14.25258164,0.4514853551,2.141065803,36.57908817,14.75983528,71.3,37.84753664,-6.379862053,69.39792167
PHL,1999,40.18628355,45.48930694,-3.930843852,2.203743342,0.8614961672,3.081916459,51.73300087,13.30640421,94.90945774,83.31089649,35.08698594,18.95821764,15.02737222,0.2662173668,-3.464058015,99.83697134,15.2111204,71.87417093,37.67984707,9.649827924,46.16934949
PHL,2000,15.70434546,43.34421922,1.535069988,1.777214472,-0.7505653588,4.411222159,51.08362002,12.44032476,85.15336846,89.76307528,3.164400101,15.68436416,17.21943414,0.2662925812,-2.662833789,3.15481424,13.94109521,74.77100372,37.67649328,3.384422908,55.75547808
